customer_id,age,gender,income_usd,total_sessions,avg_session_duration_min,products_viewed,cart_additions,purchases,total_spent_usd,last_purchase_days_ago,customer_service_contacts,cart_abandonment_rate,purchase_frequency,conversion_rate,avg_order_value,churn_risk,age_group,spending_tier,engagement_score,income_per_session,spending_per_session,cart_to_view_ratio,purchase_to_contact_ratio,recency_category_Lapsed,recency_category_Recent
d86b1cc0-2ded-4475-a847-f01afb74fd41,0.5459153956389817,F,-0.1455368982210032,10,-0.810930471851661,-1.0176567075203962,7,4,226.4268881414637,193,3,0.4285713673469475,0.36363636363636365,0.19047619047619047,56.60672203536593,1,36-50,Platinum,0.20123085503443514,-0.013230627111000292,20.584262558314883,-396.4499039197394,1.0,False,False
0ad889bd-5c24-4194-8f62-d08c83e56023,-1.7526757438935723,F,0.779002590872406,14,-0.6887812481208091,1.9950634734233832,7,3,209.7107595242238,23,0,0.0,0.2,0.08333333333333333,69.9035865080746,0,,Gold,0.4050003325990356,0.0519335060581604,13.98071730161492,2.337179182382716,3.0,False,True
3b35706e-6111-4d66-b670-154aa58e2294,0.023508318472492178,F,0.14581072941071205,11,-0.3015494654032352,-0.013416647205803092,6,4,208.1665956186715,30,3,0.33333327777778704,0.3333333333333333,0.15384615384615385,52.04164890466787,0,26-35,Gold,0.28836100425877814,0.012150894117559338,17.347216301555957,6.081594609321987,1.0,False,True
f38172ef-681f-48af-80c1-8af77b127a74,-0.08097309696080572,F,0.6771882954482651,12,-0.727267618018527,1.593367449297546,5,1,194.8741030181883,12,2,0.799999840000032,0.07692307692307693,0.029411764705882353,194.8741030181883,0,26-35,Silver,0.3620967073126102,0.05209140734217424,14.990315616783715,1.927995202282009,0.3333333333333333,False,True
d716ebe9-da13-4c06-bff6-73a9976c272b,-0.49889875869399736,F,0.8115722176344297,9,-0.3570683910611512,-1.218504719583315,9,2,193.72990562666615,65,3,0.7777776913580343,0.2,0.1,96.86495281333308,1,26-35,Silver,0.20253293869751543,0.08115722176344296,19.372990562666615,-41.189041669959614,0.5,True,False
28015e5f-8c70-470f-95d4-a7be60b837e8,1.3817667191053649,M,-0.5518361497186841,10,0.10821506661025819,-0.615960683394559,7,3,174.19605137428266,43,5,0.0,0.2727272727272727,0.13043478260869565,58.06535045809422,0,36-50,Bronze,0.2664895941904558,-0.050166922701698556,15.836004670389332,18.227300428179195,0.5,True,False
c93a8217-82b2-4298-876a-47e02c4c4e3a,1.0683224728054712,M,1.6524296614968412,14,-0.5820384369158161,-1.6202007437091521,3,0,150.28415204457286,1,1,0.9999996666667778,0.0,0.0,0.0,0,36-50,Bronze,0.22066042100421854,0.11016197743312275,10.018943469638192,-4.837143506243316,0.0,False,True
1a743fa1-832a-4246-aad1-2a7c8267677e,3.4713950277713232,M,-0.8716479889743528,15,-0.9240691684086664,-0.013416647205803092,3,3,189.6232009499161,50,4,0.0,0.1875,0.11538461538461539,63.207733649972035,0,51+,Silver,0.2984210526315789,-0.05447799931089705,11.851450059369757,3.0407973046609933,0.6,True,False
36d973da-dfb9-4122-990a-c3e81f81e0a7,-1.3347500821603806,M,1.3837302407101466,12,0.0321266058413079,0.9908234131087901,5,2,200.71375081404068,2,1,0.599999880000024,0.15384615384615385,0.06451612903225806,100.35687540702034,0,18-25,Gold,0.3670406623014492,0.10644078774693436,15.439519293387745,2.5115236073058838,1.0,False,True
da942c2a-7ad7-48b0-a261-27f7c35d972c,0.4414339802056838,M,-0.0047895825708298345,19,-0.3015494654032352,-0.013416647205803092,4,1,216.04763532572335,35,3,0.7499998125000469,0.05,0.038461538461538464,216.04763532572335,0,36-50,Platinum,0.36836100425877816,-0.00023947912854149173,10.802381766286167,4.054396406214658,0.25,True,False
1dd8ef4a-73f7-40e5-bd87-df12a89db389,1.486248134538663,F,-0.6414710468998834,21,-0.8891620280362387,-0.21426465926872174,6,4,197.87607790548,99,0,0.33333327777778704,0.18181818181818182,0.16,49.46901947637,1,36-50,Silver,0.3495735882730699,-0.02915777485908561,8.994367177521818,7.636159007962965,4.0,False,False
20c3662c-60aa-44d0-9a59-0df0fdfa61d2,-0.7078615895605932,F,-0.8942277722337388,10,-0.8133881221975031,0.18743136485711553,5,1,189.82786412952458,33,0,0.799999840000032,0.09090909090909091,0.037037037037037035,189.82786412952458,0,26-35,Silver,0.2642705496048956,-0.0812934338394308,17.25707855722951,4.210769689919428,1.0,True,False
d5dfc908-f1e5-42d7-b928-653d692b77d7,1.6952109654052587,M,0.2793051449836281,14,-0.9240691684086664,0.18743136485711553,3,2,202.1468594787703,34,0,0.33333322222225925,0.13333333333333333,0.07407407407407407,101.07342973938515,0,51+,Gold,0.29894736842105263,0.018620342998908537,13.476457298584686,2.526461813951657,2.0,True,False
c99bf2e3-f99a-4c75-9bf8-9d8b10e0dc79,0.3369525647723859,M,-0.23469283030276109,16,-0.7691369067682846,-0.41511267133164037,2,1,177.57442599211595,3,3,0.499999750000125,0.058823529411764705,0.041666666666666664,177.57442599211595,0,36-50,Bronze,0.2948198549536163,-0.01380546060604477,10.445554470124467,3.419462009124892,0.25,False,True
4ea5f1b6-c17d-4f17-81d8-04c3668ba1f9,-1.7526757438935723,F,0.4922393434782025,20,-0.6592060792629523,-1.4193527316462335,2,1,243.52147498264566,29,2,0.499999750000125,0.047619047619047616,0.05263157894736842,243.52147498264566,0,,Platinum,0.2874753755823056,0.02343996873705726,11.596260713459317,-4.769254732522411,0.3333333333333333,False,True
97dc6bca-26af-43f0-a5a2-0e9e2efdf2d9,-1.3347500821603806,F,-0.24153518886621142,21,-0.3862066338247625,0.7899754010458714,5,3,179.91915710983733,2,2,0.399999920000016,0.13636363636363635,0.1,59.973052369945776,0,18-25,Bronze,0.42639469905474087,-0.010978872221191429,8.178143504992606,2.793334476595897,1.0,False,True
819a7df1-0bf1-42b9-b8c2-6c18db964e3d,-0.6033801741272953,M,0.06787626537301272,13,0.24179520303294183,-0.615960683394559,6,0,201.18070433535365,49,3,0.9999998333333611,0.0,0.0,0.0,0,26-35,Gold,0.3029141022076983,0.004848304669500909,14.370050309668118,15.623400367010738,0.0,True,False
a2084c10-2e66-4231-98f2-02f3042bd47a,-0.08097309696080572,M,0.5163244456215477,11,-0.4301229290464232,-0.41511267133164037,2,1,185.47472915838742,6,4,0.499999750000125,0.08333333333333333,0.041666666666666664,185.47472915838742,0,26-35,Bronze,0.2611246595163216,0.043027037135128975,15.456227429865619,3.419462009124892,0.2,False,True
04025992-8c7f-465c-b4dc-ca5af8b4631f,1.277285303672067,M,-0.0734184389622367,13,-0.5499058141133085,-1.6202007437091521,11,0,198.13855381376797,8,1,0.9999999090909174,0.0,0.0,0.0,0,36-50,Silver,0.2122058326076063,-0.005244174211588335,14.15275384384057,-17.73619285622549,0.0,False,True
64084183-5dc0-494d-a283-eeb30204a6a2,-0.08097309696080572,F,-0.2724626495730069,17,0.18732219125416208,0.38827937692003417,6,3,208.05829639409117,7,0,0.49999991666668053,0.16666666666666666,0.10714285714285714,69.35276546469706,0,26-35,Gold,0.39292581333438464,-0.015136813865167052,11.558794244116177,4.321896658373832,3.0,False,True
4dbe839d-bdde-46ad-a51f-65c3b2ef3f80,1.172803888238769,F,0.35648694957934784,18,0.06494144403676973,-0.21426465926872174,3,2,184.0385595056262,15,1,0.33333322222225925,0.10526315789473684,0.08,92.0192797528131,0,36-50,Bronze,0.36546099017102945,0.01876247103049199,9.686239973980326,3.8180795039814823,1.0,False,True
0fd991a1-6162-469b-a438-44956c6e8fbd,0.12798973390579008,M,-0.3852247186986685,14,-0.44663892254420573,-0.41511267133164037,4,4,193.01493432099866,3,2,0.0,0.26666666666666666,0.16666666666666666,48.253733580249666,0,36-50,Silver,0.2903303263506219,-0.025681647913244565,12.867662288066578,6.838924018249784,1.3333333333333333,False,True
07839270-d841-4855-a48c-60c81cf9f455,0.023508318472492178,M,0.6803357803874522,18,-0.5926736944070395,1.9950634734233832,5,3,200.8491539451635,3,4,0.399999920000016,0.15789473684210525,0.08333333333333333,66.94971798172116,0,26-35,Gold,0.449622604786256,0.0358071463361817,10.571008102377027,1.66941370170194,0.6,False,True
7f5f8ec1-a2ac-44f6-9206-ec6fed28c298,-0.2899359278274015,Other,0.4576854327327783,16,-0.524627985099304,0.18743136485711553,6,3,200.99335150069916,5,5,0.49999991666668053,0.17647058823529413,0.1111111111111111,66.99778383356639,0,26-35,Gold,0.3381584064788941,0.02692267251369284,11.82313832357054,5.052923627903314,0.5,False,True
1cf30695-ae7b-4421-8956-e6773f9dd8cb,0.9638410573721733,F,0.7081157561550605,12,-0.48128707256321096,1.1916714251717087,3,4,183.1229908839918,1,2,0.0,0.3076923076923077,0.125,45.78074772099795,0,36-50,Bronze,0.3528744573209585,0.0544704427811585,14.086383914153215,1.368818320823324,1.3333333333333333,False,True
9adff2ac-034c-4405-8469-432989466f7b,0.12798973390579008,M,0.7020260570335898,18,-0.9240691684086664,-2.0218967678349893,0,2,198.5528789001355,3,2,0.0,0.10526315789473684,0.125,99.27643945006776,0,36-50,Silver,0.2231578947368421,0.036948739843873146,10.450151521059764,-0.0,0.6666666666666666,False,True
5d90b84a-2397-46bf-8e6a-f5a3d204cf24,-0.812343004993891,Other,-0.26507290232448055,11,-0.817675068006013,-0.41511267133164037,6,1,248.1801882087391,15,3,0.8333331944444675,0.08333333333333333,0.041666666666666664,248.1801882087391,0,26-35,Platinum,0.24248542249707747,-0.022089408527040045,20.68168235072826,10.258386027374677,0.25,False,True
933f2b56-0635-47c1-aff1-267e8d13e258,0.3369525647723859,M,-2.060849907302021,14,0.09978360253610626,-0.013416647205803092,6,4,183.53144464932612,93,1,0.33333327777778704,0.26666666666666666,0.15384615384615385,45.88286116233153,1,36-50,Bronze,0.33766303210221565,-0.13738999382013473,12.235429643288407,6.081594609321987,2.0,False,False
ad3b12da-ed5b-49f6-bb04-ea5212ac0e06,-0.49889875869399736,F,-0.17468534570130165,15,1.8015705942688722,0.38827937692003417,7,3,200.81580796467253,30,0,0.57142848979593,0.1875,0.10714285714285714,66.93860265489084,0,26-35,Gold,0.45056274412904296,-0.010917834106331353,12.550987997792033,5.042212768102803,3.0,False,True
00ce0565-37c1-4849-ac53-a7fc96d9aa48,-0.6033801741272953,M,0.2348982379068354,15,-0.9240691684086664,-0.8168086954574776,3,3,154.25549712071532,9,2,0.0,0.1875,0.13636363636363635,51.41849904023844,0,26-35,Bronze,0.2563157894736842,0.014681139869177212,9.640968570044707,16.37632314203887,1.0,False,True
93163bf9-56ba-442f-8e52-7e4e0b40879c,1.172803888238769,M,-0.13137321599466104,12,-0.8934926985673162,0.38827937692003417,5,2,166.9129260147791,29,3,0.599999880000024,0.15384615384615385,0.07142857142857142,83.45646300738954,0,36-50,Bronze,0.290944252970938,-0.010105631999589311,12.839455847290699,3.6015805486448595,0.5,False,True
c25bc863-37ca-4a45-b4ac-eceddd59b7a4,-0.18545451239410363,F,-0.7479381461471707,15,-0.9200222351274423,-1.0176567075203962,9,1,221.18602124414974,9,3,0.8888887901234679,0.0625,0.047619047619047616,221.18602124414974,0,26-35,Platinum,0.24598411007257445,-0.04674613413419817,13.824126327759359,-509.72130503966497,0.25,False,True
0dc6f82f-4131-4cf1-b812-4728f143ed48,2.217618042571748,M,1.2639889658497658,11,-0.718141392071814,-1.0176567075203962,5,5,204.60667202567066,25,0,0.0,0.4166666666666667,0.23809523809523808,40.92133440513413,0,51+,Gold,0.21569352592939425,0.10533241382081382,17.05055600213922,-283.1785027998139,5.0,False,True
faf6af6b-5f72-4858-b1ac-7381450bf922,0.7548782265055775,M,-0.8314833442068993,15,0.6332342235466903,-0.615960683394559,5,2,205.8189833529928,20,1,0.599999880000024,0.125,0.08695652173913043,102.9094916764964,0,36-50,Gold,0.34174027796181355,-0.051967709012931206,12.86368645956205,13.019500305842282,1.0,False,True
7ea92a08-7f17-4db2-9358-cf9ea86d2082,-0.812343004993891,Other,-0.7101683268769249,18,0.8809036039372967,0.18743136485711553,4,2,176.9383343844963,2,1,0.49999987500003124,0.10526315789473684,0.07407407407407407,88.46916719224815,0,26-35,Bronze,0.4257571468610746,-0.03737728036194341,9.312543914973489,3.368615751935543,1.0,False,True
ba7b2db0-67ec-44f7-aa09-77839d2ea2bc,-0.9168244204271889,M,-0.4682909516589555,13,1.321308075655488,-1.0176567075203962,6,1,199.7551702173417,74,1,0.0,0.07142857142857142,0.047619047619047616,199.7551702173417,1,26-35,Gold,0.3337804107542105,-0.033449353689925396,14.268226444095836,-339.8142033597766,0.5,True,False
7250312e-befe-4fd8-be8a-c05a228591d6,-1.3347500821603806,F,-0.3106430103570598,17,0.5904374860051511,0.9908234131087901,6,2,206.36962659778172,17,0,0.6666665555555741,0.1111111111111111,0.06451612903225806,103.18481329889086,0,18-25,Gold,0.443892504362581,-0.017257945019836657,11.464979255432318,3.0138283287670604,2.0,False,True
75cf1419-ea7b-4010-9e0b-97eb12ef5cab,0.6503968110722796,M,-0.6076697955964389,14,-0.38057909708579146,0.5891273889829528,3,1,179.2841073285405,47,3,0.6666664444445185,0.06666666666666667,0.034482758620689655,179.2841073285405,0,36-50,Bronze,0.34613903843799776,-0.04051131970642926,11.9522738219027,1.8878285156988015,0.25,True,False
479452b2-47e4-4de5-a08a-d31bb3b60f90,-0.9168244204271889,Other,-0.028943108299809516,16,-0.14148016293086726,-0.615960683394559,8,2,253.05594183381365,7,3,0.7499999062500118,0.11764705882352941,0.08695652173913043,126.52797091690682,0,26-35,Platinum,0.3144805556686044,-0.0017025357823417363,14.885643637283156,20.83120048934765,0.5,False,True
